sentence_id	yes_no	aspect_sentiment	sentence	ner_tags	ner_mask
0a6e57c6-13a2-4bf9-b542-3f3d016826ff#cbt_response_b:0	0	Y neutral	mia madre	O O	0 1
0a6e57c6-13a2-4bf9-b542-3f3d016826ff#cbt_response_b:0	0	N positive	mia madre	O O	0 1
0a6e57c6-13a2-4bf9-b542-3f3d016826ff#cbt_response_b:0	0	N negative	mia madre	O O	0 1
0a6e57c6-13a2-4bf9-b542-3f3d016826ff#cbt_response_b:0	1	N neutral	mia madre	O B	0 1
0a6e57c6-13a2-4bf9-b542-3f3d016826ff#cbt_response_c:0	0	Y positive	tensione alla pancia e allo stomaco	O O O O O O	0 0 1 0 0 1
0a6e57c6-13a2-4bf9-b542-3f3d016826ff#cbt_response_c:0	0	Y negative	tensione alla pancia e allo stomaco	O O O O O O	0 0 1 0 0 1
0a6e57c6-13a2-4bf9-b542-3f3d016826ff#cbt_response_c:0	0	Y neutral	tensione alla pancia e allo stomaco	O O O O O O	0 0 1 0 0 1
0a6e57c6-13a2-4bf9-b542-3f3d016826ff#cbt_response_c:0	0	N positive	tensione alla pancia e allo stomaco	O O O O O O	0 0 1 0 0 1
0a6e57c6-13a2-4bf9-b542-3f3d016826ff#cbt_response_c:0	0	N negative	tensione alla pancia e allo stomaco	O O O O O O	0 0 1 0 0 1
0a6e57c6-13a2-4bf9-b542-3f3d016826ff#cbt_response_c:0	1	N neutral	tensione alla pancia e allo stomaco	O O B O O B	0 0 1 0 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#initial_note:0	0	Y positive	eccomi qua come avevi detto alla fine sono diventato un venditore oltre che un assistente alla clientela	O O O O O O O O O O O O O O O O O	1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#initial_note:0	0	Y negative	eccomi qua come avevi detto alla fine sono diventato un venditore oltre che un assistente alla clientela	O O O O O O O O O O O O O O O O O	1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#initial_note:0	0	Y neutral	eccomi qua come avevi detto alla fine sono diventato un venditore oltre che un assistente alla clientela	O O O O O O O O O O O O O O O O O	1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#initial_note:0	0	N positive	eccomi qua come avevi detto alla fine sono diventato un venditore oltre che un assistente alla clientela	O O O O O O O O O O O O O O O O O	1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#initial_note:0	0	N negative	eccomi qua come avevi detto alla fine sono diventato un venditore oltre che un assistente alla clientela	O O O O O O O O O O O O O O O O O	1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#initial_note:0	1	N neutral	eccomi qua come avevi detto alla fine sono diventato un venditore oltre che un assistente alla clientela	B I O B I O B B I B I O O B I O B	1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#initial_note:1	0	Y positive	e la cosa non mi piace	O O O O O O	0 1 1 0 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#initial_note:1	1	Y negative	e la cosa non mi piace	O B I O O O	0 1 1 0 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#initial_note:1	0	Y neutral	e la cosa non mi piace	O O O O O O	0 1 1 0 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#initial_note:1	0	N positive	e la cosa non mi piace	O O O O O O	0 1 1 0 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#initial_note:1	0	N negative	e la cosa non mi piace	O O O O O O	0 1 1 0 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#initial_note:1	0	N neutral	e la cosa non mi piace	O O O O O O	0 1 1 0 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:0	0	Y positive	nell accettare inevitabilmente la cosa mi sono ripromesso di farlo a modo mio	O O O O O O O O O O O O O	0 1 1 1 1 0 1 1 0 1 0 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:0	0	Y negative	nell accettare inevitabilmente la cosa mi sono ripromesso di farlo a modo mio	O O O O O O O O O O O O O	0 1 1 1 1 0 1 1 0 1 0 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:0	0	Y neutral	nell accettare inevitabilmente la cosa mi sono ripromesso di farlo a modo mio	O O O O O O O O O O O O O	0 1 1 1 1 0 1 1 0 1 0 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:0	0	N positive	nell accettare inevitabilmente la cosa mi sono ripromesso di farlo a modo mio	O O O O O O O O O O O O O	0 1 1 1 1 0 1 1 0 1 0 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:0	0	N negative	nell accettare inevitabilmente la cosa mi sono ripromesso di farlo a modo mio	O O O O O O O O O O O O O	0 1 1 1 1 0 1 1 0 1 0 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:0	1	N neutral	nell accettare inevitabilmente la cosa mi sono ripromesso di farlo a modo mio	O B I B I O B I O B O B O	0 1 1 1 1 0 1 1 0 1 0 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:1	0	Y positive	cioè senza ingannare la fiducia che il cliente ripone in me	O O O O O O O O O O O	0 0 1 1 1 0 1 1 1 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:1	0	Y negative	cioè senza ingannare la fiducia che il cliente ripone in me	O O O O O O O O O O O	0 0 1 1 1 0 1 1 1 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:1	0	Y neutral	cioè senza ingannare la fiducia che il cliente ripone in me	O O O O O O O O O O O	0 0 1 1 1 0 1 1 1 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:1	0	N positive	cioè senza ingannare la fiducia che il cliente ripone in me	O O O O O O O O O O O	0 0 1 1 1 0 1 1 1 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:1	0	N negative	cioè senza ingannare la fiducia che il cliente ripone in me	O O O O O O O O O O O	0 0 1 1 1 0 1 1 1 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:1	1	N neutral	cioè senza ingannare la fiducia che il cliente ripone in me	O O B B I O B I B O O	0 0 1 1 1 0 1 1 1 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:2	0	Y positive	risultato ? sei ore di lavoro sei telefonate <number> vendite	O O O O O O O O O O	1 0 0 1 0 1 0 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:2	0	Y negative	risultato ? sei ore di lavoro sei telefonate <number> vendite	O O O O O O O O O O	1 0 0 1 0 1 0 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:2	0	Y neutral	risultato ? sei ore di lavoro sei telefonate <number> vendite	O O O O O O O O O O	1 0 0 1 0 1 0 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:2	0	N positive	risultato ? sei ore di lavoro sei telefonate <number> vendite	O O O O O O O O O O	1 0 0 1 0 1 0 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:2	0	N negative	risultato ? sei ore di lavoro sei telefonate <number> vendite	O O O O O O O O O O	1 0 0 1 0 1 0 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:2	1	N neutral	risultato ? sei ore di lavoro sei telefonate <number> vendite	B O O B O B O B O B	1 0 0 1 0 1 0 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:3	0	Y positive	cercherò di non tradirmi mai	O O O O O	1 0 1 1 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:3	0	Y negative	cercherò di non tradirmi mai	O O O O O	1 0 1 1 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:3	0	Y neutral	cercherò di non tradirmi mai	O O O O O	1 0 1 1 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:3	0	N positive	cercherò di non tradirmi mai	O O O O O	1 0 1 1 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:3	0	N negative	cercherò di non tradirmi mai	O O O O O	1 0 1 1 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_a:3	1	N neutral	cercherò di non tradirmi mai	B O B I I	1 0 1 1 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:0	1	Y positive	ho pensato ho vinto io essendo me stesso	B I B I O O O O	1 1 1 1 0 0 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:0	0	Y negative	ho pensato ho vinto io essendo me stesso	O O O O O O O O	1 1 1 1 0 0 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:0	0	Y neutral	ho pensato ho vinto io essendo me stesso	O O O O O O O O	1 1 1 1 0 0 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:0	0	N positive	ho pensato ho vinto io essendo me stesso	O O O O O O O O	1 1 1 1 0 0 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:0	0	N negative	ho pensato ho vinto io essendo me stesso	O O O O O O O O	1 1 1 1 0 0 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:0	0	N neutral	ho pensato ho vinto io essendo me stesso	O O O O O O O O	1 1 1 1 0 0 0 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:1	0	Y positive	se ci sarà una continuità di risultati	O O O O O O O	0 0 1 1 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:1	0	Y negative	se ci sarà una continuità di risultati	O O O O O O O	0 0 1 1 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:1	0	Y neutral	se ci sarà una continuità di risultati	O O O O O O O	0 0 1 1 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:1	0	N positive	se ci sarà una continuità di risultati	O O O O O O O	0 0 1 1 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:1	0	N negative	se ci sarà una continuità di risultati	O O O O O O O	0 0 1 1 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:1	1	N neutral	se ci sarà una continuità di risultati	O O B B I O B	0 0 1 1 1 0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:2	0	Y positive	ci saranno perché farò a modo mio	O O O O O O O	0 1 0 1 0 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:2	0	Y negative	ci saranno perché farò a modo mio	O O O O O O O	0 1 0 1 0 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:2	0	Y neutral	ci saranno perché farò a modo mio	O O O O O O O	0 1 0 1 0 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:2	0	N positive	ci saranno perché farò a modo mio	O O O O O O O	0 1 0 1 0 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:2	0	N negative	ci saranno perché farò a modo mio	O O O O O O O	0 1 0 1 0 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_b:2	1	N neutral	ci saranno perché farò a modo mio	O B O B O B O	0 1 0 1 0 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:0	0	Y positive	profonda soddisfazione	O O	0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:0	0	Y negative	profonda soddisfazione	O O	0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:0	0	Y neutral	profonda soddisfazione	O O	0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:0	1	N positive	profonda soddisfazione	O B	0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:0	0	N negative	profonda soddisfazione	O O	0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:0	0	N neutral	profonda soddisfazione	O O	0 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:1	1	Y positive	e poi in azienda hanno riconosciuto che una persona anche se gerarchicamente sottoposta non si deve snaturare per fare al meglio il suo lavoro	O O O O B I O O O O O O O O O B I O O O O O O O	0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 1 1 0 1 0 1 1 1 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:1	0	Y negative	e poi in azienda hanno riconosciuto che una persona anche se gerarchicamente sottoposta non si deve snaturare per fare al meglio il suo lavoro	O O O O O O O O O O O O O O O O O O O O O O O O	0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 1 1 0 1 0 1 1 1 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:1	0	Y neutral	e poi in azienda hanno riconosciuto che una persona anche se gerarchicamente sottoposta non si deve snaturare per fare al meglio il suo lavoro	O O O O O O O O O O O O O O O O O O O O O O O O	0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 1 1 0 1 0 1 1 1 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:1	1	N positive	e poi in azienda hanno riconosciuto che una persona anche se gerarchicamente sottoposta non si deve snaturare per fare al meglio il suo lavoro	O O O B O O O B I O O O O O O O O O B O B B I I	0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 1 1 0 1 0 1 1 1 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:1	0	N negative	e poi in azienda hanno riconosciuto che una persona anche se gerarchicamente sottoposta non si deve snaturare per fare al meglio il suo lavoro	O O O O O O O O O O O O O O O O O O O O O O O O	0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 1 1 0 1 0 1 1 1 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:1	0	N neutral	e poi in azienda hanno riconosciuto che una persona anche se gerarchicamente sottoposta non si deve snaturare per fare al meglio il suo lavoro	O O O O O O O O O O O O O O O O O O O O O O O O	0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 1 1 0 1 0 1 1 1 1
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:2	0	Y positive	ma magari deve assecondare le sue inclinazioni per rendere meglio in un nuovo percorso lavorativo	O O O O O O O O O O O O O O O	0 1 1 1 1 1 1 0 1 1 0 1 1 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:2	0	Y negative	ma magari deve assecondare le sue inclinazioni per rendere meglio in un nuovo percorso lavorativo	O O O O O O O O O O O O O O O	0 1 1 1 1 1 1 0 1 1 0 1 1 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:2	0	Y neutral	ma magari deve assecondare le sue inclinazioni per rendere meglio in un nuovo percorso lavorativo	O O O O O O O O O O O O O O O	0 1 1 1 1 1 1 0 1 1 0 1 1 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:2	0	N positive	ma magari deve assecondare le sue inclinazioni per rendere meglio in un nuovo percorso lavorativo	O O O O O O O O O O O O O O O	0 1 1 1 1 1 1 0 1 1 0 1 1 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:2	0	N negative	ma magari deve assecondare le sue inclinazioni per rendere meglio in un nuovo percorso lavorativo	O O O O O O O O O O O O O O O	0 1 1 1 1 1 1 0 1 1 0 1 1 1 0
0daa7fdd-dc19-4500-8056-f500e420235e#cbt_response_c:2	1	N neutral	ma magari deve assecondare le sue inclinazioni per rendere meglio in un nuovo percorso lavorativo	O B I I B I I O B I O B I I O	0 1 1 1 1 1 1 0 1 1 0 1 1 1 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#initial_note:0	0	Y positive	sono	O	0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#initial_note:0	0	Y negative	sono	O	0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#initial_note:0	0	Y neutral	sono	O	0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#initial_note:0	0	N positive	sono	O	0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#initial_note:0	0	N negative	sono	O	0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#initial_note:0	0	N neutral	sono	O	0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#initial_note:1	0	Y positive	sul luogo di lavoro a bordo	O O O O O O	0 1 0 1 0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#initial_note:1	0	Y negative	sul luogo di lavoro a bordo	O O O O O O	0 1 0 1 0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#initial_note:1	0	Y neutral	sul luogo di lavoro a bordo	O O O O O O	0 1 0 1 0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#initial_note:1	0	N positive	sul luogo di lavoro a bordo	O O O O O O	0 1 0 1 0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#initial_note:1	0	N negative	sul luogo di lavoro a bordo	O O O O O O	0 1 0 1 0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#initial_note:1	1	N neutral	sul luogo di lavoro a bordo	O B O B O B	0 1 0 1 0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_a:0	0	Y positive	ero nel mio ufficio	O O O O	0 0 1 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_a:0	0	Y negative	ero nel mio ufficio	O O O O	0 0 1 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_a:0	0	Y neutral	ero nel mio ufficio	O O O O	0 0 1 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_a:0	0	N positive	ero nel mio ufficio	O O O O	0 0 1 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_a:0	0	N negative	ero nel mio ufficio	O O O O	0 0 1 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_a:0	1	N neutral	ero nel mio ufficio	O O B I	0 0 1 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_a:1	0	Y positive	a bordo	O O	0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_a:1	0	Y negative	a bordo	O O	0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_a:1	0	Y neutral	a bordo	O O	0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_a:1	0	N positive	a bordo	O O	0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_a:1	0	N negative	a bordo	O O	0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_a:1	1	N neutral	a bordo	O B	0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_b:0	1	Y positive	ho pensato che devo tener duro	B I O O O O	1 1 0 1 1 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_b:0	0	Y negative	ho pensato che devo tener duro	O O O O O O	1 1 0 1 1 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_b:0	0	Y neutral	ho pensato che devo tener duro	O O O O O O	1 1 0 1 1 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_b:0	1	N positive	ho pensato che devo tener duro	O O O B I O	1 1 0 1 1 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_b:0	0	N negative	ho pensato che devo tener duro	O O O O O O	1 1 0 1 1 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_b:0	0	N neutral	ho pensato che devo tener duro	O O O O O O	1 1 0 1 1 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_b:1	1	Y positive	e iniziare la giornata nei migliori dei modi	O B O O O O O O	0 1 1 1 0 0 0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_b:1	0	Y negative	e iniziare la giornata nei migliori dei modi	O O O O O O O O	0 1 1 1 0 0 0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_b:1	0	Y neutral	e iniziare la giornata nei migliori dei modi	O O O O O O O O	0 1 1 1 0 0 0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_b:1	1	N positive	e iniziare la giornata nei migliori dei modi	O O B I O O O B	0 1 1 1 0 0 0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_b:1	0	N negative	e iniziare la giornata nei migliori dei modi	O O O O O O O O	0 1 1 1 0 0 0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_b:1	0	N neutral	e iniziare la giornata nei migliori dei modi	O O O O O O O O	0 1 1 1 0 0 0 1
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_c:0	0	Y positive	<number> sono un po svogliato	O O O O O	0 0 0 0 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_c:0	0	Y negative	<number> sono un po svogliato	O O O O O	0 0 0 0 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_c:0	0	Y neutral	<number> sono un po svogliato	O O O O O	0 0 0 0 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_c:0	0	N positive	<number> sono un po svogliato	O O O O O	0 0 0 0 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_c:0	0	N negative	<number> sono un po svogliato	O O O O O	0 0 0 0 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_c:0	0	N neutral	<number> sono un po svogliato	O O O O O	0 0 0 0 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_c:1	0	Y positive	è lunedì inizia una settimana impegnativa	O O O O O O	0 1 1 1 1 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_c:1	1	Y negative	è lunedì inizia una settimana impegnativa	O O B B I O	0 1 1 1 1 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_c:1	0	Y neutral	è lunedì inizia una settimana impegnativa	O O O O O O	0 1 1 1 1 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_c:1	0	N positive	è lunedì inizia una settimana impegnativa	O O O O O O	0 1 1 1 1 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_c:1	1	N negative	è lunedì inizia una settimana impegnativa	O B O O O O	0 1 1 1 1 0
74d50284-e69c-4eda-a1db-3d5dd5cabb9c#cbt_response_c:1	0	N neutral	è lunedì inizia una settimana impegnativa	O O O O O O	0 1 1 1 1 0
f96e3829-9271-4176-8a45-fa16020d2024#initial_note:0	0	Y positive	oggi non sono riuscita a rispettare la scaletta del tempo di qualità delle <time>	O O O O O O O O O O O O O O	1 1 1 1 0 1 1 1 0 1 0 1 0 0
f96e3829-9271-4176-8a45-fa16020d2024#initial_note:0	1	Y negative	oggi non sono riuscita a rispettare la scaletta del tempo di qualità delle <time>	B I I I O O O O O O O O O O	1 1 1 1 0 1 1 1 0 1 0 1 0 0
f96e3829-9271-4176-8a45-fa16020d2024#initial_note:0	0	Y neutral	oggi non sono riuscita a rispettare la scaletta del tempo di qualità delle <time>	O O O O O O O O O O O O O O	1 1 1 1 0 1 1 1 0 1 0 1 0 0
f96e3829-9271-4176-8a45-fa16020d2024#initial_note:0	0	N positive	oggi non sono riuscita a rispettare la scaletta del tempo di qualità delle <time>	O O O O O O O O O O O O O O	1 1 1 1 0 1 1 1 0 1 0 1 0 0
f96e3829-9271-4176-8a45-fa16020d2024#initial_note:0	1	N negative	oggi non sono riuscita a rispettare la scaletta del tempo di qualità delle <time>	O O O O O B B I O B O B O O	1 1 1 1 0 1 1 1 0 1 0 1 0 0
f96e3829-9271-4176-8a45-fa16020d2024#initial_note:0	0	N neutral	oggi non sono riuscita a rispettare la scaletta del tempo di qualità delle <time>	O O O O O O O O O O O O O O	1 1 1 1 0 1 1 1 0 1 0 1 0 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_a:0	0	Y positive	in ufficio	O O	0 1
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_a:0	0	Y negative	in ufficio	O O	0 1
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_a:0	0	Y neutral	in ufficio	O O	0 1
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_a:0	0	N positive	in ufficio	O O	0 1
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_a:0	0	N negative	in ufficio	O O	0 1
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_a:0	1	N neutral	in ufficio	O B	0 1
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_b:0	0	Y positive	non è giusto	O O O	0 0 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_b:0	0	Y negative	non è giusto	O O O	0 0 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_b:0	0	Y neutral	non è giusto	O O O	0 0 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_b:0	0	N positive	non è giusto	O O O	0 0 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_b:0	0	N negative	non è giusto	O O O	0 0 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_b:0	0	N neutral	non è giusto	O O O	0 0 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:0	0	Y positive	ho provato rabbia	O O O	1 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:0	1	Y negative	ho provato rabbia	B I O	1 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:0	0	Y neutral	ho provato rabbia	O O O	1 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:0	0	N positive	ho provato rabbia	O O O	1 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:0	0	N negative	ho provato rabbia	O O O	1 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:0	0	N neutral	ho provato rabbia	O O O	1 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:1	0	Y positive	intensità <number> positività <number>	O O O O	1 0 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:1	0	Y negative	intensità <number> positività <number>	O O O O	1 0 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:1	0	Y neutral	intensità <number> positività <number>	O O O O	1 0 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:1	0	N positive	intensità <number> positività <number>	O O O O	1 0 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:1	0	N negative	intensità <number> positività <number>	O O O O	1 0 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:1	1	N neutral	intensità <number> positività <number>	B O B O	1 0 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:2	0	Y positive	nelle parti del corpo addome <number>	O O O O O O	0 1 0 1 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:2	0	Y negative	nelle parti del corpo addome <number>	O O O O O O	0 1 0 1 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:2	0	Y neutral	nelle parti del corpo addome <number>	O O O O O O	0 1 0 1 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:2	0	N positive	nelle parti del corpo addome <number>	O O O O O O	0 1 0 1 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:2	0	N negative	nelle parti del corpo addome <number>	O O O O O O	0 1 0 1 1 0
f96e3829-9271-4176-8a45-fa16020d2024#cbt_response_c:2	1	N neutral	nelle parti del corpo addome <number>	O B O B B O	0 1 0 1 1 0
dc0a490d-cc55-468b-9fdd-405bab0ea7e4#initial_note:0	0	Y positive	terminata la seconda seduta	O O O O	1 1 1 1
